ID,User-ID,Book-ID,Book-Rating,Age,Location,Book-Title,Book-Author,Year-Of-Publication,Publisher
TRAIN_009262,USER_01149,BOOK_137635,6,25,"tel-aviv, n/a, israel",A Brief History of the Future: The Origins of the Internet,John Naughton,1999,Diane Pub Co
TRAIN_009263,USER_01149,BOOK_143617,8,25,"tel-aviv, n/a, israel",Patriot Games (Jack Ryan Novels),Tom Clancy,1992,Berkley Publishing Group
TRAIN_009264,USER_01149,BOOK_160259,8,25,"tel-aviv, n/a, israel","Java in a Nutshell, 2nd Edition (The Java Series)",David Flanagan,1997,O'Reilly
TRAIN_009265,USER_01149,BOOK_253891,5,25,"tel-aviv, n/a, israel",First Course in Linear Algebra,Daniel Zelinsky,1973,Academic Pr
TRAIN_009266,USER_01150,BOOK_130647,9,54,"kingston, ontario, canada",Charlotte's Web,E. B. White,1974,Scholastic Paperbacks (T)
TRAIN_009267,USER_01150,BOOK_157636,8,54,"kingston, ontario, canada",The Piano Man's Daughter,Timothy Findley,1999,Britnell Book Wholesalers
TRAIN_009268,USER_01150,BOOK_159518,8,54,"kingston, ontario, canada",My Dream of You,Nuala O'Faolain,2002,Riverhead Books
TRAIN_009269,USER_01150,BOOK_170752,9,54,"kingston, ontario, canada",SHIPPING NEWS,Annie Proulx,1994,Scribner
TRAIN_009270,USER_01151,BOOK_013398,0,19,"mobile, alabama, usa",Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2001,Metropolitan Books
TRAIN_009271,USER_01152,BOOK_060805,0,23,"ridgeley, west virginia, usa",A Summons to Memphis,Peter Hillsman Taylor,1993,Ballantine Books
TRAIN_009272,USER_01153,BOOK_098060,0,18,"sydney, n.s.w, australia",The Ramses 3: The Battle of Kadesh (Ramses),Christian Jacq,1999,Simon &amp; Schuster (Trade Division)
TRAIN_009273,USER_01154,BOOK_000210,0,41,"orlando, florida, usa",Glory in Death,J. D. Robb,2004,Berkley Publishing Group
TRAIN_009274,USER_01154,BOOK_000715,5,41,"orlando, florida, usa",Night Light (Hazelden Meditation Series),Amy Dean,1996,Hazelden Publishing &amp; Educational Services
TRAIN_009275,USER_01154,BOOK_000751,0,41,"orlando, florida, usa",My Gal Sunday,Mary Higgins Clark,2003,Pocket
TRAIN_009276,USER_01154,BOOK_002443,0,41,"orlando, florida, usa","That Cowboy'S Kids (Home On The Ranch) (Harlequin Superromance, No. 910)",Debra Salonen,2000,Harlequin
TRAIN_009277,USER_01154,BOOK_002872,0,41,"orlando, florida, usa","Let's Pretend... (Silhouette Romance, 1604)",Gail Martin,2002,Silhouette
TRAIN_009278,USER_01154,BOOK_003915,0,41,"orlando, florida, usa",Xanth 13: Isle of View,Piers Anthony,1990,Eos
TRAIN_009279,USER_01154,BOOK_004089,0,41,"orlando, florida, usa",Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books
TRAIN_009280,USER_01154,BOOK_004737,0,41,"orlando, florida, usa",False Memory,Dean R. Koontz,2000,Bantam Books
TRAIN_009281,USER_01154,BOOK_005279,0,41,"orlando, florida, usa",Love Notes,Marilyn Jordan,1997,Kensington Publishing Corporation
TRAIN_009282,USER_01154,BOOK_005785,0,41,"orlando, florida, usa",Special delivery: Featuring Jim Henson's Sesame Street Muppets,Valjean McLenighan,1980,Children's Television Workshop
TRAIN_009283,USER_01154,BOOK_005858,0,41,"orlando, florida, usa",A Murder of Honor,Robert Andrews,2002,Berkley Publishing Group
TRAIN_009284,USER_01154,BOOK_005948,0,41,"orlando, florida, usa",A Dictionary Of Dream Symbols: With An Introduction To Dream Psychology,Eric Ackroyd,1993,Sterling Publishing
TRAIN_009285,USER_01154,BOOK_006105,0,41,"orlando, florida, usa",We'll Meet Again,Mary Higgins Clark,2000,Pocket
TRAIN_009286,USER_01154,BOOK_006235,0,41,"orlando, florida, usa",Night Whispers,Judith McNaught,1999,Pocket
TRAIN_009287,USER_01154,BOOK_006384,0,41,"orlando, florida, usa",Acts of Love,JUDITH MICHAEL,1997,Ivy Books
TRAIN_009288,USER_01154,BOOK_006563,0,41,"orlando, florida, usa",Come to Grief,Dick Francis,1995,Putnam Pub Group
TRAIN_009289,USER_01154,BOOK_006849,0,41,"orlando, florida, usa",Mad Jack,Catherine Coulter,1999,Jove Books
TRAIN_009290,USER_01154,BOOK_006885,10,41,"orlando, florida, usa",Tango Key,Alison Drake,1988,Ballantine Books
TRAIN_009291,USER_01154,BOOK_006938,0,41,"orlando, florida, usa",Amanda's Child (Harlequin Intrigue 582),Rebecca York,2000,Harlequin
TRAIN_009292,USER_01154,BOOK_007166,0,41,"orlando, florida, usa",Reflections And Dreams,Nora Roberts,2001,Silhouette
TRAIN_009293,USER_01154,BOOK_007285,0,41,"orlando, florida, usa","In The Enemy's Embrace  (Brides Of The Desert Rose) (Harlequin American Romance, No. 925)",Mindy Neff,2002,Harlequin
TRAIN_009294,USER_01154,BOOK_007873,10,41,"orlando, florida, usa",Kin Dread,T.J. MacGregor,1990,Fawcett Books
TRAIN_009295,USER_01154,BOOK_008297,0,41,"orlando, florida, usa",Face the Fire (Three Sisters Island Trilogy),Nora Roberts,2002,Jove Books
TRAIN_009296,USER_01154,BOOK_008549,0,41,"orlando, florida, usa",On Tide Mill Lane (Little House),Melissa Wiley,2001,HarperTrophy
TRAIN_009297,USER_01154,BOOK_008706,0,41,"orlando, florida, usa","Daddy On Demand (Harlequin American Romance, No 626)",Judy Christenberry,1996,Harlequin
TRAIN_009298,USER_01154,BOOK_009109,0,41,"orlando, florida, usa",The Shyest 'Kid in the Patch (Cabbage Patch Kids),Mark Taylor,1984,Parker Brothers
TRAIN_009299,USER_01154,BOOK_009211,10,41,"orlando, florida, usa",Offerings at the Wall: Artifacts from the Vietnam Veterans Memorial Collection,Thomas B. Allen,1995,Turner Pub
TRAIN_009300,USER_01154,BOOK_009476,0,41,"orlando, florida, usa","New Orleans Run (Endworld, No 24)",David Robbins,1991,Leisure Books
TRAIN_009301,USER_01154,BOOK_009497,0,41,"orlando, florida, usa",Cuba Libre,Elmore Leonard,1999,Dell Publishing Company
TRAIN_009302,USER_01154,BOOK_009663,0,41,"orlando, florida, usa",Rose (Teddy Fairies),Fran Thatcher,2001,Oyster Books
TRAIN_009303,USER_01154,BOOK_009940,0,41,"orlando, florida, usa",Red Dragon,Thomas Harris,2000,Dell Publishing Company
TRAIN_009304,USER_01154,BOOK_009959,0,41,"orlando, florida, usa","20,000 Leaks Under the Sea (A Golden Sight and Sound Book)",Charles Carney,1999,Golden Books
TRAIN_009305,USER_01154,BOOK_010614,0,41,"orlando, florida, usa",Strangers Among Us,Ruth Montgomery,1982,Fawcett Books
TRAIN_009306,USER_01154,BOOK_010717,0,41,"orlando, florida, usa",Everything to Gain,Barbara Taylor Bradford,1994,Harpercollins
TRAIN_009307,USER_01154,BOOK_010751,0,41,"orlando, florida, usa",A Whisper of Roses,Teresa Medeiros,1993,Bantam Books
TRAIN_009308,USER_01154,BOOK_010902,0,41,"orlando, florida, usa",Whispers,Dean R. Koontz,2001,Berkley Publishing Group
TRAIN_009309,USER_01154,BOOK_011057,0,41,"orlando, florida, usa",Point of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group
TRAIN_009310,USER_01154,BOOK_011170,0,41,"orlando, florida, usa","Creature Features (Strange Matter, No 15)",Marty M. Engle,1996,Frontline Publications
TRAIN_009311,USER_01154,BOOK_011766,0,41,"orlando, florida, usa",A Separate Peace,John Knowles,1985,Bantam Books
TRAIN_009312,USER_01154,BOOK_012310,0,41,"orlando, florida, usa",More Than a Carpenter,Josh McDowell,1977,Tyndale House Putlishers
TRAIN_009313,USER_01154,BOOK_013299,0,41,"orlando, florida, usa",A Death in China (Vintage Crime/Black Lizard),Carl Hiaasen,1998,Vintage Books USA
TRAIN_009314,USER_01154,BOOK_013595,0,41,"orlando, florida, usa",The Beach House,James Patterson,2003,Warner Books
TRAIN_009315,USER_01154,BOOK_013949,0,41,"orlando, florida, usa",The Cat Who Went into the Closet,Lilian Jackson Braun,1993,Putnam Pub Group
TRAIN_009316,USER_01154,BOOK_014420,0,41,"orlando, florida, usa",A Gathering of Flowers : Stories About Being Young in America,Joyce Carol Thomas,1992,HarperTrophy
TRAIN_009317,USER_01154,BOOK_014458,0,41,"orlando, florida, usa",Ringworld,Larry Niven,1990,Del Rey Books
TRAIN_009318,USER_01154,BOOK_014712,10,41,"orlando, florida, usa",Rudolph the Red-Nosed Reindeer (Little Golden Books Holiday Favorites Series),Barbara Shook Hazen,1995,Golden Books
TRAIN_009319,USER_01154,BOOK_015234,10,41,"orlando, florida, usa","Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997,Doubleday
TRAIN_009320,USER_01154,BOOK_015462,0,41,"orlando, florida, usa",Lady Chatterley's Lover: Complete and Unexpurgated 1928 Orioli Edition,D. H. Lawrence,1983,Bantam
TRAIN_009321,USER_01154,BOOK_016041,0,41,"orlando, florida, usa",Born in Fire,Nora Roberts,1994,Jove Books
TRAIN_009322,USER_01154,BOOK_016076,0,41,"orlando, florida, usa","Valentine'S Night (Harlequin Presents, 1243)",David P. Jordan,1990,Harlequin
TRAIN_009323,USER_01154,BOOK_016380,10,41,"orlando, florida, usa",Love You Forever,Robert Munsch,1986,Firefly Books Ltd
TRAIN_009324,USER_01154,BOOK_016393,0,41,"orlando, florida, usa",Charade,Sandra Brown,1995,Warner Books
TRAIN_009325,USER_01154,BOOK_016651,0,41,"orlando, florida, usa",PIRANHAS (EXPORT),Robbins,1992,Pocket
TRAIN_009326,USER_01154,BOOK_016763,10,41,"orlando, florida, usa",Cats Have No Masters...Just Friends: An Investigation into the Feline Mind,Karen Anderson,1998,Willow Creek Press
TRAIN_009327,USER_01154,BOOK_016853,0,41,"orlando, florida, usa",Anne Tyler: A New Collection/Three Complete Novels/the Accidental Tourist/Breathing Lessons/Searching for Caleb,Anne Tyler,1991,Outlet Books Company
TRAIN_009328,USER_01154,BOOK_017329,0,41,"orlando, florida, usa",Dark Justice,William Bernhardt,1999,Ballantine Books
TRAIN_009329,USER_01154,BOOK_017450,0,41,"orlando, florida, usa",Out of Sight,T. J. MacGregor,2002,Pinnacle Books
TRAIN_009330,USER_01154,BOOK_017567,0,41,"orlando, florida, usa",Mortal Fear,Robin Cook,1989,Berkley Publishing Group
TRAIN_009331,USER_01154,BOOK_017859,0,41,"orlando, florida, usa",Hen's Teeth,Manda Scott,1999,Bantam Books
TRAIN_009332,USER_01154,BOOK_017914,0,41,"orlando, florida, usa",The Hangman's Tree,Frederic Bean,2000,Crimeline
TRAIN_009333,USER_01154,BOOK_017923,7,41,"orlando, florida, usa",Jimmy Stewart and His Poems,Jimmy Stewart,1997,Random House Inc
TRAIN_009334,USER_01154,BOOK_017980,0,41,"orlando, florida, usa",The Fourth Perimeter,Tim Green,2003,Warner Books
TRAIN_009335,USER_01154,BOOK_018211,0,41,"orlando, florida, usa",Mystery Cat and the Chocolate Trap,Susan Saunders,1986,Yearling Books
TRAIN_009336,USER_01154,BOOK_018395,0,41,"orlando, florida, usa",For Kicks,Dick Francis,1990,Fawcett Books
TRAIN_009337,USER_01154,BOOK_018396,0,41,"orlando, florida, usa",Pretend You Don't See Her,Mary Higgins Clark,1998,Pocket
TRAIN_009338,USER_01154,BOOK_018420,0,41,"orlando, florida, usa",Disney's the Little Mermaid: Classic Storybook (Classics Series),Sheryl Kahn,1997,Mouse Works
TRAIN_009339,USER_01154,BOOK_018797,0,41,"orlando, florida, usa","What's Baking, Strawberry Shortcake: Pop-Up fun on every spread (Strawberry Shortcake)",Not Applicable (Na ),2004,Grosset &amp; Dunlap
TRAIN_009340,USER_01154,BOOK_018932,0,41,"orlando, florida, usa",Icebound,Dean R. Koontz,1995,Ballantine Books
TRAIN_009341,USER_01154,BOOK_018972,0,41,"orlando, florida, usa",POCKET POWTER : QUESTIONS AND ANSWERS TO HELP YOU CHANGE THE WAY YOU LOOK AND FEEL FOREVER,Susan Powter,1994,Fireside
TRAIN_009342,USER_01154,BOOK_019744,0,41,"orlando, florida, usa",Beyond the Sea of Ice (First Americans Saga),William Sarabande,1987,Bantam
TRAIN_009343,USER_01154,BOOK_019938,10,41,"orlando, florida, usa",Snow White and the Seven Dwarfs,Little Golden Staff,1994,Random House of Canada
TRAIN_009344,USER_01154,BOOK_020572,0,41,"orlando, florida, usa",Up Island: A Novel,Anne Rivers Siddons,1998,HarperTorch
TRAIN_009345,USER_01154,BOOK_020965,8,41,"orlando, florida, usa",Nocturne,Ed McBain,1997,Warner Books
TRAIN_009346,USER_01154,BOOK_021039,0,41,"orlando, florida, usa",Sons of Fortune,Jeffrey Archer,2003,St. Martin's Paperbacks
TRAIN_009347,USER_01154,BOOK_021476,0,41,"orlando, florida, usa",The Birds and the Bees,Sephera Giron,2002,Leisure Books
TRAIN_009348,USER_01154,BOOK_021507,0,41,"orlando, florida, usa","Truly, Madly Manhattan",Nora Roberts,2003,Silhouette
TRAIN_009349,USER_01154,BOOK_021574,0,41,"orlando, florida, usa",Intensity,DEAN KOONTZ,1996,Ballantine Books
TRAIN_009350,USER_01154,BOOK_022335,0,41,"orlando, florida, usa",Homeward Winds the River,Barbara Ferry Johnson,1980,Harper Mass Market Paperbacks (Mm)
TRAIN_009351,USER_01154,BOOK_022586,10,41,"orlando, florida, usa",The Carousel,Rosamunde Pilcher,1991,St. Martin's Press
TRAIN_009352,USER_01154,BOOK_022588,0,41,"orlando, florida, usa",DECEPTIONS,Judith Michael,1987,Pocket
TRAIN_009353,USER_01154,BOOK_022858,0,41,"orlando, florida, usa",Cold White Fury,Beth Amos,1996,Harper Mass Market Paperbacks (Mm)
TRAIN_009354,USER_01154,BOOK_022965,0,41,"orlando, florida, usa","Together We Go (HBJ Bookmark Reading Program, Eagle Edition)",M. Early,1983,Harcourt
TRAIN_009355,USER_01154,BOOK_023063,0,41,"orlando, florida, usa",I Never Met an Animal I Didn't Like,Rory Foster,1988,St Martins Pr (Mm)
TRAIN_009356,USER_01154,BOOK_023193,0,41,"orlando, florida, usa",McKinnon's Bride,Sharon Harlow,2003,Harlequin
TRAIN_009357,USER_01154,BOOK_023454,0,41,"orlando, florida, usa","Bunny, Bunny: Gilda Radner : A Sort of Love Story",Alan Zweibel,1994,Random House Inc
TRAIN_009358,USER_01154,BOOK_023676,0,41,"orlando, florida, usa",The Carousel,Belva Plain,1998,Dell
TRAIN_009359,USER_01154,BOOK_023749,0,41,"orlando, florida, usa",Old Affair (Harlequin Romance 2868),Alexandra Scott,1987,Harlequin
TRAIN_009360,USER_01154,BOOK_023763,0,41,"orlando, florida, usa",The Encyclopedia of Unsolved Mysteries,Colin  Wilson,1988,McGraw-Hill/Contemporary Books
TRAIN_009361,USER_01154,BOOK_023944,0,41,"orlando, florida, usa",International Velvet,Bryan Forbes,1978,Bantam Books
TRAIN_009362,USER_01154,BOOK_024446,0,41,"orlando, florida, usa",Notes to Myself: A Guided Journal (Guided Journals),Nick Beillenson,1999,Peter Pauper Press
TRAIN_009363,USER_01154,BOOK_025028,0,41,"orlando, florida, usa",The Horse Whisperer,Nicholas Evans,1996,Dell
TRAIN_009364,USER_01154,BOOK_025054,0,41,"orlando, florida, usa",Species: A Novel,Yvonne Navarro,1995,Bantam Books
TRAIN_009365,USER_01154,BOOK_025145,0,41,"orlando, florida, usa",The Winner,David Baldacci,1998,Warner Vision
TRAIN_009366,USER_01154,BOOK_025300,0,41,"orlando, florida, usa",Waiting For Nick (Silhouette Special Edition),Nora Roberts,2001,Silhouette
TRAIN_009367,USER_01154,BOOK_025380,8,41,"orlando, florida, usa",Stephen King: America'S Best-Loved Boogeyman,George W. Beahm,1998,Andrews McMeel Publishing
TRAIN_009368,USER_01154,BOOK_025442,0,41,"orlando, florida, usa",Family Closets,Marjorie Dorner,1990,Pinnacle Books
TRAIN_009369,USER_01154,BOOK_025697,10,41,"orlando, florida, usa","Eeyore, You're the Best (Disney's Pooh)",Ann Braybrooks,1996,Random House Childrens Books
TRAIN_009370,USER_01154,BOOK_025809,0,41,"orlando, florida, usa",Murder Takes Two,Bernie Lee,1993,Worldwide Library
TRAIN_009371,USER_01154,BOOK_026029,0,41,"orlando, florida, usa","For Love Of Power (Harlequin Romance, No 3194)",Rosalie Henaghan,1992,Harlequin
TRAIN_009372,USER_01154,BOOK_026485,0,41,"orlando, florida, usa",Richard Scarrys First Little Learners Fr (Richard Scarry's First Little Learners),Richard Scarry,1995,Modern Publishing
TRAIN_009373,USER_01154,BOOK_026532,10,41,"orlando, florida, usa",Wild Mountain Thyme,Rosamunde Pilcher,1989,Dell Publishing Company
TRAIN_009374,USER_01154,BOOK_026779,0,41,"orlando, florida, usa",Phantoms,Dean R. Koontz,2002,Berkley Publishing Group
TRAIN_009375,USER_01154,BOOK_026877,0,41,"orlando, florida, usa",The Rainmaker,JOHN GRISHAM,1996,Dell
TRAIN_009376,USER_01154,BOOK_026973,0,41,"orlando, florida, usa",Dark Torment,Karen Robards,1985,Warner Books
TRAIN_009377,USER_01154,BOOK_027009,0,41,"orlando, florida, usa",The Merry Christmas Mystery (Golden Look-Look Books (Paperback)),Betty Birney,1993,West Publishing Company
TRAIN_009378,USER_01154,BOOK_027087,10,41,"orlando, florida, usa","E Is for Evidence: A Kinsey Millhone Mystery (Grafton, Sue. Kinsey Millhone Mysteries.)",Sue Grafton,1988,Henry Holt &amp; Company
TRAIN_009379,USER_01154,BOOK_027655,0,41,"orlando, florida, usa",The Moonstone (Time Passages Romance Series),Claire Cross,1999,Jove Books
TRAIN_009380,USER_01154,BOOK_027717,0,41,"orlando, florida, usa",The Anastasia Syndrome,Mary Higgins Clark,1991,Pocket
TRAIN_009381,USER_01154,BOOK_027726,0,41,"orlando, florida, usa",Malice,DANIELLE STEEL,1997,Dell
TRAIN_009382,USER_01154,BOOK_028118,0,41,"orlando, florida, usa",Cordina's Crown Jewel,Nora Roberts,2002,Silhouette
TRAIN_009383,USER_01154,BOOK_028258,0,41,"orlando, florida, usa",Holding the Dream (Dream Trilogy),Nora Roberts,2001,Jove Books
TRAIN_009384,USER_01154,BOOK_028404,0,41,"orlando, florida, usa",Silent Coup: The Removal of a President,Len Colodny,1991,"Acacia Press, Inc."
TRAIN_009385,USER_01154,BOOK_028493,0,41,"orlando, florida, usa",Treasure Island (Dalmatian Press Adapted Classic),Robert Louis Stevenson,2001,Dalmatian Press
TRAIN_009386,USER_01154,BOOK_028640,0,41,"orlando, florida, usa","Cowboy Surrender (4 Brides For 4 Brothers) (Harlequin American, No 665)",Judy Christenberry,1997,Harlequin
TRAIN_009387,USER_01154,BOOK_028786,10,41,"orlando, florida, usa",What Cats Teach Us...: Life's Lessons Learned from Our Feline Friends,Glenn Dromgoole,2000,Willow Creek Press
TRAIN_009388,USER_01154,BOOK_028859,0,41,"orlando, florida, usa",We Don't Die: George Anderson's Conversations With the Other Side,Joel Martin,1989,Berkley Publishing Group
TRAIN_009389,USER_01154,BOOK_029310,8,41,"orlando, florida, usa","The Lost Work of Stephen King: A Guide to Unpublished Manuscripts, Story Fragments, Alternative Versions and Oddities",Stephen J. Spignesi,1998,Birch Lane Press
TRAIN_009390,USER_01154,BOOK_029397,0,41,"orlando, florida, usa",Nevermore,Harold Schechter,2000,Pocket
TRAIN_009391,USER_01154,BOOK_029633,5,41,"orlando, florida, usa",The Life of Our Lord,Charles Dickens,1981,Presbyterian Pub Corp
TRAIN_009392,USER_01154,BOOK_029635,0,41,"orlando, florida, usa",Shall We Tell Pres 5,Archer,1982,Fawcett Books
TRAIN_009393,USER_01154,BOOK_029649,0,41,"orlando, florida, usa",Lethal Seduction,Jackie Collins,2001,Pocket
TRAIN_009394,USER_01154,BOOK_029930,0,41,"orlando, florida, usa",Irish Hearts,Nora Roberts,2000,Silhouette
TRAIN_009395,USER_01154,BOOK_030385,0,41,"orlando, florida, usa",Halloween Party,Agatha Christie,1997,Pocket Books
TRAIN_009396,USER_01154,BOOK_030443,0,41,"orlando, florida, usa",Baby's Day (Disney Babies),Walt Disney Productions,1991,Walt Disney Records &amp; Audio
TRAIN_009397,USER_01154,BOOK_030540,10,41,"orlando, florida, usa",Illearth War,Stephen R Donaldson,1981,Ballantine Books
TRAIN_009398,USER_01154,BOOK_030718,0,41,"orlando, florida, usa",The Emperor's General: A Novel,James H. Webb,2000,Bantam Books
TRAIN_009399,USER_01154,BOOK_031293,0,41,"orlando, florida, usa",Aphrodite's Passion (Aphrodite),Julie Kenner,2002,Love Spell
TRAIN_009400,USER_01154,BOOK_031581,0,41,"orlando, florida, usa",Darkness and Light (Dragonlance: Preludes),Paul B. Thompson,1989,Wizards of the Coast
TRAIN_009401,USER_01154,BOOK_032128,0,41,"orlando, florida, usa",Heart of the Sea (Irish Trilogy),Nora Roberts,2000,Jove Books
TRAIN_009402,USER_01154,BOOK_032301,0,41,"orlando, florida, usa",Escape the Night,Richard North Patterson,1995,Ballantine Books
TRAIN_009403,USER_01154,BOOK_032347,0,41,"orlando, florida, usa",A Dark and Hungry God Arises: The Gap into Power (Gap),Stephen R. Donaldson,1992,Bantam Dell Pub Group
TRAIN_009404,USER_01154,BOOK_032366,8,41,"orlando, florida, usa",My Favorite Horror Story,Mike Baker,2000,Daw Books
TRAIN_009405,USER_01154,BOOK_032432,0,41,"orlando, florida, usa",Orc's Opal,Piers Anthony,1991,Tor Books (Mm)
TRAIN_009406,USER_01154,BOOK_032649,0,41,"orlando, florida, usa",Purple Cane Road,James Lee Burke,2001,Dell Publishing Company
TRAIN_009407,USER_01154,BOOK_032965,0,41,"orlando, florida, usa",Bething's Folly,Barbara Metzger,1982,Harper Mass Market Paperbacks (Mm)
TRAIN_009408,USER_01154,BOOK_032982,0,41,"orlando, florida, usa",Mariah (Calloway Corners) (Calloway Corners),Sandra Canfield,1993,Harlequin
TRAIN_009409,USER_01154,BOOK_033070,0,41,"orlando, florida, usa",Bravo Billionaire (Bravo Family Saga),Christine Rimmer,2001,Silhouette
